ID_caperpin;Title;Client_type;Age;Flag_e-mail_deposited;Flag_mobile_deposited;Number_contractual_relationships;Customer_for_years;Minimum_contract_term;Maximum_contract_term;Credit_rating_score;Credit_rating_traffic_light;Total_consumption;Open_item_amount;Flag_advertising_permission_e-mail;Flag_advertising_permission_post;Flag_advertising_permission_telephone;OptIn_data_protection_regulations;OptIn_newsletter;Vorteilswelt_customer_since;Factor_subsequent_payment;Flag_invoice_shock;Flag_cancellation;Sum_contribution_margin_2
315736;Herrn;N;84;0;0;3;14;-;-;-;-;24587,882;-;0;0;0;-;-;-;-1,274590643;0;0;339,41107554
315738;Herrn;N;-;0;0;1;9;-;-;-;-;3908;-;0;0;0;-;-;-;-0,789444444;0;0;147,00172
315744;Herrn;N;59;0;0;2;14;-;-;-;-;6155;-;0;0;0;-;-;-;-6,348311111;0;0;214,61355
315747;Herrn;N;-;0;0;2;14;-;-;-;-;9874,247;-;0;0;0;-;-;-;-1,553426573;0;0;245,54427479
315748;Herrn;N;46;0;0;3;15;-;-;-;-;12910,258;-;0;0;0;-;-;-;-2,025151515;0;0;208,81640066
315749;Herrn;N;48;0;0;2;7;-;-;-;-;12923,3;-;0;0;0;-;-;-;-1,835447154;0;0;155,748847
315753;Frau;N;44;1;0;1;14;-;-;-;-;1419,9;-;0;0;0;-;-;-;-1,889130435;0;0;68,374091
315754;Frau und Herrn;N;-;0;0;1;14;-;-;-;-;0;-;0;0;0;-;-;-;-0,893333333;0;0;15,71
315755;Frau und Herrn;N;-;0;0;2;14;-;-;-;-;14310,926;-;0;0;0;1;0;14.12.2018;-1,784971429;0;0;311,71944842
315756;Herrn;N;57;0;0;2;14;-;-;-;-;9977,547;-;0;0;0;-;-;-;-0,998220339;0;0;158,47185819
315757;Firma;J;-;0;0;1;12;-;-;-;-;0;-;0;0;0;-;-;-;-;0;0;0
315765;Herrn;N;59;0;0;2;14;-;-;-;-;24679,384;-;0;0;0;-;-;-;-3,0888;0;0;414,10006088
315767;Herrn;N;57;1;0;2;14;-;-;-;-;15695,719;-;0;0;0;-;-;-;-1,803021978;0;0;312,07540373
315770;Frau;N;-;0;0;3;14;-;-;-;-;14306,606;-;0;0;0;-;-;-;-1,728701299;0;0;186,77899982
315771;Herrn;N;63;0;0;3;14;-;-;-;-;22513,63;-;0;0;0;-;-;-;-1,602171946;0;0;250,2135571
315772;Frau und Herrn;N;53;0;0;1;10;-;-;-;-;524;-;0;0;0;-;-;-;2,270212766;1;0;0
315774;Herrn;N;-;0;0;1;14;-;-;-;-;1161,3;2,5;0;0;0;-;-;-;-0,697692308;0;0;58,782617
315774;Herrn;N;-;0;0;1;14;-;-;-;-;1161,3;2,84;0;0;0;-;-;-;-0,697692308;0;0;58,782617
315774;Herrn;N;-;0;0;1;14;-;-;-;-;1161,3;11,79;0;0;0;-;-;-;-0,697692308;0;0;58,782617
315774;Herrn;N;-;0;0;1;14;-;-;-;-;1161,3;39;0;0;0;-;-;-;-0,697692308;0;0;58,782617
315775;Frau;N;63;0;0;2;15;-;-;-;-;2962,25;-;0;0;0;-;-;-;-2,884126984;0;0;112,604361
315780;Herrn;N;68;0;0;2;14;-;-;-;-;12540,633;-;0;0;0;-;-;-;-1,824715026;0;0;262,27732281
315782;Frau;N;52;0;0;1;7;-;-;-;-;2391,4;-;0;0;0;-;-;-;-2,334084507;0;0;104,407026
315785;Frau und Herrn;N;74;0;0;3;14;-;-;-;-;20030,958;-;0;0;0;-;-;-;-2,299277778;0;0;-309,00715854
315787;Herrn;N;71;0;1;1;0;02.07.2019;02.07.2019;0;grün;3000;-;0;0;0;-;-;-;-1;0;1;132,94
315792;Frau;N;46;0;0;1;14;-;-;-;-;1035;-;0;0;0;-;-;-;-3,9788;0;0;43,65065
315793;Herrn;N;50;0;1;4;14;-;-;0;grün;21415,13;-;0;0;0;-;-;-;-2,967065217;0;0;209,2302761
315795;Frau;N;57;0;0;1;14;-;-;-;-;3699;-;0;0;0;-;-;-;-1,416116505;0;0;146,45441
315796;Herrn;N;49;0;1;1;14;-;-;-;-;1042;-;0;0;0;-;-;-;-1,778;0;0;43,92078
315798;Frau;N;93;0;0;2;14;-;-;-;-;19835,22;-;0;0;0;-;-;-;-0,491542857;0;0;332,2089934
315804;Herrn;N;65;0;0;3;14;-;-;-;-;12659,045;-;0;0;0;-;-;-;1,272594937;1;0;274,80798015
315805;Herrn;N;50;0;0;1;9;-;-;-;-;11265,667;-;0;0;0;-;-;-;-1,245375;0;0;174,03333289
315806;Frau;N;54;0;1;2;14;-;-;-;-;13198,329;-;0;0;0;-;-;-;-2,201006711;0;0;264,97607243
315807;Frau;N;50;0;0;2;14;-;-;-;-;20050,432;-;0;0;0;-;-;-;-3,608181818;0;0;244,2231158
315809;Herrn;N;-;0;0;1;15;-;-;-;-;1336;-;0;0;0;-;-;-;-1,4375;0;0;43,65224
315810;Herrn;N;55;0;1;2;14;-;-;-;-;8170,4;-;0;0;0;-;-;-;-1,202525253;0;0;205,122436
315813;Frau;N;49;0;0;2;14;-;-;-;-;5376,1;-;0;0;0;-;-;-;-0,813503185;0;0;239,195299
315815;Frau;N;-;0;0;1;14;-;-;-;-;2505,2;-;0;0;0;-;-;-;-2,868472222;0;0;108,627868
315816;Herrn;N;62;0;0;2;14;-;-;-;-;18152,637;-;0;0;0;1;0;22.07.2019;-1,893190476;0;0;374,95498759
315820;Herrn;N;82;0;0;2;14;-;-;-;-;19059,43;-;0;0;0;-;-;-;-2,182608696;0;0;269,5518611
315821;Frau;N;61;1;0;1;0;30.09.2019;30.09.2019;-;-;17491;349,19;0;0;0;-;-;-;-1;0;1;908,50809
315823;Firma;J;-;0;0;3;14;15.11.2018;15.11.2018;-;-;18869,9;-;0;0;0;-;-;-;-1,679015748;0;1;745,867091
315829;Frau;N;78;0;0;2;8;-;-;-;-;13891,761;-;0;0;0;-;-;-;-1,493692308;0;0;167,93902117
315830;Herrn;N;53;1;1;3;14;-;-;-;-;27205,329;-;0;0;0;-;-;-;-1,609908815;0;0;416,30459513
315835;Frau;N;73;0;0;1;14;-;-;-;-;951,2;-;0;0;0;-;-;-;-2,207741935;0;0;29,953608
315836;Herrn;N;57;0;0;1;1;31.03.2018;31.03.2018;-;-;5491,6;-;0;0;0;-;-;-;-2,419;0;1;197,018344
315838;Herrn;N;52;1;1;17;8;29.01.2018;01.08.2019;-;-;117421,411;1,4;0;0;0;-;-;-;-1,509125;0;1;1406,77139354
315839;Frau und Herrn;N;46;0;1;1;7;-;-;-;-;220;-;0;0;0;-;-;-;-2,026956522;0;0;0
315842;Herrn;N;62;0;0;2;14;-;-;-;-;28520,933;-;0;0;0;1;1;31.01.2019;-1,736705882;0;0;460,84696831
315843;Herrn;N;57;0;0;1;14;-;-;-;-;5510;-;0;0;0;-;-;-;-1,053020134;0;0;216,3409
315845;Herrn;N;59;0;0;1;15;31.03.2019;31.03.2019;-;-;29623,975;32,47;0;0;0;-;-;-;1,164666667;1;1;372,96900325
315848;Frau;N;54;0;0;4;14;-;-;-;-;89569,945;-;0;0;0;-;-;-;-0,30080207;0;0;1019,89140445
315852;Frau;N;47;0;0;2;14;-;-;-;-;213,823;-;0;0;0;-;-;-;-1,837857143;0;0;11,81378926
315853;Frau;N;-;0;0;1;14;-;-;-;-;1067;-;0;0;0;-;-;-;-1,897297297;0;0;55,28503
315854;Firma;J;-;0;0;1;14;-;-;-;-;13112;-;0;0;0;-;-;-;-0,574463415;0;0;652,95728
315858;Frau;N;64;0;0;1;4;-;-;-;-;2087,3;-;0;0;0;-;-;-;-0,739102564;0;0;93,127957
315859;Herrn;N;71;0;1;2;15;-;-;-;-;1523,4;-;0;0;0;-;-;-;-2,255084746;0;0;142,980606
315861;Herrn;N;56;0;0;2;14;-;-;-;-;22882,36;-;0;0;0;-;-;-;-1,248923077;0;0;465,8558252
315865;Frau;N;41;1;1;2;1;-;-;-;-;26905;2,5;0;0;0;1;0;17.11.2018;-0,147025862;0;0;278,86265
315865;Frau;N;41;1;1;2;1;-;-;-;-;26905;188,39;0;0;0;1;0;17.11.2018;-0,147025862;0;0;278,86265
315867;Frau;N;55;0;1;3;14;-;-;-;-;20772;-;0;0;0;-;-;-;-1,302478992;0;0;216,95444
315869;Frau und Herrn;N;-;0;1;2;14;-;-;-;-;23787,553;2,5;0;0;0;-;-;-;-0,149399142;0;0;418,20229171
315869;Frau und Herrn;N;-;0;1;2;14;-;-;-;-;23787,553;233;0;0;0;-;-;-;-0,149399142;0;0;418,20229171
315874;Herrn;N;63;0;0;2;14;-;-;-;-;22546,408;-;0;0;0;-;-;-;-0,665175439;0;0;272,16357776
315878;Herrn;N;55;0;0;3;15;-;-;-;-;11959;-;0;0;0;-;-;-;-2,262977528;0;0;306,37063
315879;Frau;N;58;0;0;1;14;30.04.2019;30.04.2019;-;-;3858;-;0;0;0;-;-;-;-1,516;0;1;197,49656
315885;Frau;N;-;0;0;1;10;-;-;-;-;1108;-;0;0;0;-;-;-;-0,298918919;0;0;46,46772
315887;Frau und Herrn;N;39;1;0;2;13;-;-;-;-;27006,483;-;0;0;0;-;-;-;-1,511291291;0;0;444,97679951
315888;Herrn;N;-;0;0;1;14;-;-;-;-;1448;-;0;0;0;-;-;-;1,994888889;1;0;69,41632
315890;Herrn;N;66;0;1;1;6;-;-;-;-;1096,9;-;0;0;0;-;-;-;-3,7316;0;0;56,394021
315892;Frau;N;54;0;1;1;13;-;-;-;-;3650;-;0;0;0;-;-;-;-2,997745098;0;0;160,2135
315898;Herrn;N;42;0;0;2;4;-;-;-;-;20079,024;-;0;0;0;-;-;-;-1,248097561;0;0;273,16359728
315899;Herrn;N;67;0;1;1;12;-;-;-;-;2248,5;-;0;0;0;-;-;-;-1,455671642;0;0;99,106865
315900;Herrn;N;-;0;0;1;14;-;-;-;-;2837,2;-;0;0;0;-;-;-;-1,002;0;0;128,034748
315901;Herrn;N;72;0;1;2;7;-;-;-;-;9026;-;0;0;0;-;-;-;-1,280196078;0;0;162,45214
315903;Frau und Herrn;N;-;0;0;2;14;-;-;-;-;13375,383;-;0;0;0;-;-;-;-3,40893617;0;0;283,43745731
315905;Herrn;N;67;0;0;1;5;-;-;-;-;1173;-;0;0;0;-;-;-;-2,776486486;0;0;14,46307
315907;Frau;N;44;0;0;2;8;-;-;-;-;14931,854;-;0;0;0;-;-;-;-0,51335443;0;0;221,57719878
315909;Herrn;N;-;0;0;1;14;-;-;-;-;1398,8;-;0;0;0;-;-;-;-1,844444444;0;0;67,591492
315911;Frau;N;78;0;0;3;15;-;-;-;-;10422;-;0;0;0;-;-;-;-1,378512397;0;0;215,27066
315914;Herrn;N;-;0;0;1;14;-;-;-;-;5852;-;0;0;0;-;-;-;-1,717530864;0;0;257,60788
315916;Herrn;N;55;0;0;3;13;-;-;-;-;23087,357;-;0;0;0;-;-;-;-1,525818182;0;0;263,29202429
315917;Herrn;N;-;0;0;1;14;-;-;-;-;2838,7;-;0;0;0;-;-;-;-4,129272727;0;0;128,094133
315918;Herrn;N;68;0;0;1;14;-;-;-;-;2312;-;0;0;0;-;-;-;-1,665857143;0;0;85,63208
315921;Herrn;N;49;0;1;7;14;-;-;0;grün;32807;2,5;0;0;0;-;-;-;-1,65;0;0;291,42181
315921;Herrn;N;49;0;1;7;14;-;-;0;grün;32807;7,36;0;0;0;-;-;-;-1,65;0;0;291,42181
315921;Herrn;N;49;0;1;7;14;-;-;0;grün;32807;9;0;0;0;-;-;-;-1,65;0;0;291,42181
315921;Herrn;N;49;0;1;7;14;-;-;0;grün;32807;10;0;0;0;-;-;-;-1,65;0;0;291,42181
315921;Herrn;N;49;0;1;7;14;-;-;0;grün;32807;33;0;0;0;-;-;-;-1,65;0;0;291,42181
315922;Frau und Herrn;N;52;0;1;2;15;25.01.2019;25.01.2019;-;-;13947;20,7;0;0;0;-;-;-;-2,4525;0;1;195,44357
315924;Herrn;N;55;0;0;2;14;-;-;-;-;17995,443;-;0;0;0;-;-;-;-2,40895;0;0;356,13992601
315925;Herrn;N;53;1;0;2;14;-;-;-;-;25107,228;-;0;0;0;-;-;-;-3,06087156;0;0;258,83487516
315929;Frau und Herrn;N;53;1;0;1;14;-;-;-;-;3051,1;-;0;0;0;-;-;-;-2,508987342;0;0;75,770119
315934;Herrn;N;59;1;1;2;14;-;-;-;-;18445,891;-;0;0;0;-;-;-;-2,727860963;0;0;230,25881627
315935;Frau;N;53;0;1;3;11;-;-;-;-;12452,475;-;0;0;0;-;-;-;-6,3657;0;0;206,82417175
315939;Frau;N;62;0;1;1;14;-;-;-;-;1703,7;-;0;0;0;-;-;-;-0,356346154;0;0;69,455783
315941;Firma;J;-;0;0;1;5;-;-;-;-;38292,2878;-;0;0;0;-;-;-;-;0;0;485,163286426
315944;Herrn;N;59;1;0;2;14;01.03.2019;01.03.2019;-;-;21886,338;-;0;0;0;-;-;-;-1,397373737;0;1;378,17776386
315947;Herrn;N;66;0;0;2;14;-;-;-;-;19598,975;-;0;0;0;-;-;-;-1,205560538;0;0;398,50093325
315949;Frau und Herrn;N;52;1;0;2;13;-;-;-;-;13367,755;-;0;0;0;-;-;-;-1,812605634;0;0;189,02277035
315952;Herrn;N;59;0;0;1;4;-;-;-;-;3130,6;-;0;0;0;-;-;-;-2,682111111;0;0;131,823954
315953;Frau und Herrn;N;64;1;0;1;14;-;-;-;-;2651;-;0;0;0;-;-;-;-2,293;0;0;76,85109
315954;Herrn;N;56;0;0;3;14;-;-;-;-;32158;-;0;0;0;-;-;-;-0,482439759;0;0;532,2147
315956;Herrn;N;55;0;0;2;15;-;-;-;-;6558,729;-;0;0;0;-;-;-;-2,134916667;0;0;177,98929898
315958;Frau;N;-;0;0;1;14;-;-;-;-;2242,1;-;0;0;0;-;-;-;-1,893880597;0;0;104,474739
315961;Herrn;N;63;0;0;2;14;-;-;-;-;5315;-;0;0;0;0;0;09.07.2019;-2,272642857;0;0;211,02031
315962;Herrn;N;-;0;0;1;14;-;-;-;-;3310;-;0;0;0;-;-;-;-2,400520833;0;0;146,7529
315964;Frau;N;-;0;0;2;14;-;-;-;-;24890,364;4;0;0;0;-;-;-;-1;0;0;368,92938908
315969;Frau;N;-;0;0;2;14;-;-;-;-;3901,73;-;0;0;0;-;-;-;-1,802345679;0;0;133,5337356
315971;Firma;J;-;0;0;2;14;-;-;-;-;822,2;-;0;0;0;-;-;-;-1,774155844;0;0;63,970898
315973;Herrn;N;48;0;1;2;14;-;-;-;-;14395,431;2,5;0;0;0;-;-;-;-1,63751938;0;0;169,36192307
315973;Herrn;N;48;0;1;2;14;-;-;-;-;14395,431;129;0;0;0;-;-;-;-1,63751938;0;0;169,36192307
315975;Gemeinschaftspraxis;J;-;0;0;1;15;-;-;-;-;14969;-;0;0;0;-;-;-;-2,099680851;0;0;416,70471
315976;Firma;J;-;0;0;2;14;-;-;-;-;16072,218;-;0;0;0;-;-;-;-0,365886076;0;0;296,68721326
315977;Frau;N;63;0;0;2;14;-;-;-;-;15584,42;-;0;0;0;-;-;-;-1,768310811;0;0;280,9516414
315978;Herrn;N;53;0;0;1;14;31.03.2019;31.03.2019;-;-;15568;-;0;0;0;-;-;-;-2,068390805;0;1;122,86888
315979;Herrn;N;-;0;0;1;14;-;-;-;-;141;-;0;0;0;-;-;-;-1,488461538;0;0;20,93969
315981;Herrn;N;52;0;0;1;14;-;-;-;-;2563;-;0;0;0;-;-;-;-1,070410959;0;0;117,17917
315982;Herrn;N;-;0;0;1;15;-;-;-;-;250;14,61;0;0;0;-;-;-;-0,438076923;0;0;0
315983;Frau;N;63;0;1;2;14;-;-;-;-;4160,67;-;0;0;0;-;-;-;-0,784262295;0;0;128,2587614
315987;Frau;N;-;0;0;1;14;-;-;-;-;1512;-;0;0;0;-;-;-;-1,866326531;0;0;75,57008
315988;Herrn;N;59;0;0;2;14;-;-;-;-;3625;-;0;0;0;-;-;-;-2,363013699;0;0;135,49775
315992;Herrn;N;55;1;0;2;14;-;-;-;-;15280,105;-;0;0;0;-;-;-;-1,158070588;0;0;137,55598185
315993;Herrn;N;21;0;0;2;14;-;-;-;-;19450,65;-;0;0;0;-;-;-;-2,162628571;0;0;217,5681525
315994;Herrn;N;54;0;0;3;6;-;-;-;-;29183;-;0;0;0;-;-;-;-1,131428571;0;0;354,38883
315996;Herrn;N;-;0;0;1;14;-;-;-;-;222;-;0;0;0;-;-;-;-2,022;0;0;23,94398
316004;Frau;N;56;1;0;2;6;-;-;-;-;16294,382;-;0;0;0;1;1;21.11.2018;-1,713586207;0;0;166,15778094
316007;Herrn;N;50;1;0;2;14;-;-;-;-;9909,294;-;0;0;0;-;-;-;-1,273986486;0;0;214,42951128
316008;Herrn;N;55;0;0;2;14;-;-;-;-;15410,954;-;0;0;0;-;-;-;-1,590723684;0;0;284,57280878
316009;Herrn;N;52;1;1;1;14;-;-;-;-;4200;-;0;0;0;-;-;-;-2,177297297;0;0;97,978
316011;Herrn;N;60;0;0;3;14;-;-;-;-;28991,42;-;0;0;0;-;-;-;-1,536988848;0;0;312,4876774
316012;Herrn;N;59;0;0;2;12;-;-;-;-;4251;-;0;0;0;-;-;-;-1;0;0;160,38859
316013;Frau;N;-;0;1;3;14;-;-;-;-;9750,158;-;0;0;0;-;-;-;4,2525;1;0;78,91136
316014;Frau;N;-;0;0;2;14;-;-;-;-;18920,841;-;0;0;0;-;-;-;-1,110108108;0;0;251,65340077
316018;Herrn;N;78;0;0;1;8;-;-;-;-;1646;-;0;0;0;-;-;-;-1,079183673;0;0;27,51314
316019;Herrn;N;58;0;1;2;11;-;-;-;-;6610,591;-;0;0;0;-;-;-;-1,398181818;0;0;143,44509142
316021;Herrn;N;52;1;0;2;14;-;-;-;-;11577,832;-;0;0;0;-;-;-;-1,262597403;0;0;221,30214824
316023;Frau und Herrn;N;52;0;0;2;14;-;-;-;-;15397,392;-;0;0;0;-;-;-;-2,333005464;0;0;340,31878464
316024;Frau und Herrn;N;-;0;0;2;8;-;-;-;-;22766,564;-;0;0;0;-;-;-;-1,041965347;0;0;172,72413188
316025;Frau;N;53;1;0;2;14;-;-;-;-;23461,647;-;0;0;0;-;-;-;-1,521541502;0;0;300,39319359
316026;Frau;N;49;0;0;3;14;-;-;-;-;19292,762;-;0;0;0;-;-;-;-2,327272727;0;0;243,96169914
316030;Herrn;N;-;0;0;2;15;-;-;-;-;10778;-;0;0;0;-;-;-;-1,201024096;0;0;268,18548
316031;Firma;J;-;0;0;1;4;02.09.2019;02.09.2019;-;-;15025,6;-;0;0;0;-;-;-;-2,012195122;0;1;421,976304
316034;Frau;N;64;0;0;3;14;-;-;-;-;6428;-;0;0;0;-;-;-;-2,24125;0;0;134,92704
316037;Frau;N;50;0;0;1;2;-;-;-;-;1779,9;-;0;0;0;-;-;-;-1,665454545;0;0;81,726491
316038;Herrn;N;54;0;1;4;15;01.01.2018;01.01.2018;-;-;38237,916;141,45;0;0;0;-;-;-;-0,522128378;0;0;645,63405012
316040;Herrn;N;55;0;0;2;14;-;-;-;-;17557,769;-;0;0;0;-;-;-;-3,580732984;0;0;341,31572683
316044;Herrn;N;79;0;0;2;4;-;-;-;-;18454,81;-;0;0;0;-;-;-;-1,513913043;0;0;185,8647657
316049;Herrn;N;82;1;0;1;14;-;-;-;-;218;-;0;0;0;-;-;-;-1,244166667;0;0;0
316051;Herrn;N;-;0;0;1;14;-;-;-;-;79;-;0;0;0;-;-;-;-4,959090909;0;0;18,64011
316053;Herrn;N;76;0;0;1;14;-;-;-;-;2551;-;0;0;0;-;-;-;-2,324054054;0;0;102,15309
316054;Herrn;N;54;1;1;4;3;-;-;-;-;25858,8;-;0;0;0;-;-;-;-1,12012987;0;0;376,086092
316055;Herrn;N;63;0;0;2;11;-;-;0;grün;8421,9;-;0;0;0;-;-;-;-3,006061947;0;0;239,780221
316057;Herrn;N;43;1;0;1;8;-;-;-;-;1116;-;0;0;0;-;-;-;-4,504358974;0;0;57,10244
316063;Herrn;N;72;0;0;3;14;-;-;-;-;13150,45;-;0;0;0;1;0;19.11.2018;-0,797832168;0;0;257,4895415
316068;Frau;N;53;0;0;1;5;-;-;-;-;1910,5;2,5;0;0;0;-;-;-;-0,648;0;0;56,420695
316068;Frau;N;53;0;0;1;5;-;-;-;-;1910,5;71,86;0;0;0;-;-;-;-0,648;0;0;56,420695
316069;Herrn;N;74;0;1;1;14;-;-;-;-;1179;-;0;0;0;-;-;-;-1,844615385;0;0;36,23861
316070;Frau;N;68;0;0;1;15;-;-;-;-;1242;52,79;0;0;0;-;-;-;0,256904762;1;0;64,88078
316072;Frau;N;52;0;0;2;7;-;-;-;-;14293;-;0;0;0;-;-;-;-1,94248366;0;0;183,02493
316073;Herrn;N;48;0;1;2;6;-;-;-;-;3060;-;0;0;0;-;-;-;1405,756683;1;0;129,2054
316078;Herrn;N;-;0;0;2;14;-;-;-;-;36652,194;-;0;0;0;-;-;-;-0,261987768;0;0;402,49313818
316079;Herrn;N;45;0;0;2;14;-;-;-;-;925,9;-;0;0;0;-;-;-;-1,905714286;0;0;51,020321
316087;Herrn;N;-;1;1;2;6;-;-;-;-;9011,2;-;0;0;0;1;0;29.11.2018;-2,446233184;0;0;673,730818
316089;Herrn;N;51;0;1;2;9;-;-;0;grün;11989,433;-;0;0;0;-;-;-;-4,430305344;0;0;237,90729611
316090;Herrn;N;53;0;1;3;14;-;-;-;-;16086,413;-;0;0;0;-;-;-;14,87657143;1;0;322,89603541
316091;Herrn;N;-;0;0;1;14;-;-;-;-;1397,3;-;0;0;0;-;-;-;-0,712727273;0;0;67,535857
316092;Frau;N;50;1;1;1;6;-;-;-;-;883;-;0;0;0;1;0;20.11.2018;-0,52483871;0;0;48,46047
316093;Herrn;N;52;0;0;2;14;-;-;-;-;22081,943;-;0;0;0;-;-;-;-2,03700361;0;0;480,72858701
316094;Herrn;N;48;1;0;2;14;-;-;-;-;16140,394;-;0;0;0;-;-;-;-0,066458333;0;0;394,84340798
316097;Herrn;N;52;1;1;2;14;-;-;-;-;20227,033;-;0;0;0;-;-;-;-3,509004739;0;0;367,35861531
316101;Herrn;N;53;0;1;1;8;-;-;-;-;11970,2;-;0;0;0;-;-;-;-3,708888889;0;0;109,013614
316102;Herrn;N;50;1;1;2;14;-;-;-;-;18339,585;-;1;1;0;1;0;15.11.2018;-3,322978723;0;0;-263,80828105
316103;Herrn;N;50;0;1;5;14;-;-;-;-;32931,573;134;0;0;0;-;-;-;6,99820122;1;0;519,38509401
316105;Herrn;N;56;1;1;2;14;-;-;-;-;14211,1;-;0;0;0;1;0;18.11.2018;-1,555035971;0;0;187,387127
316108;Herrn;N;64;0;0;2;14;-;-;-;-;21925,753;-;0;0;0;-;-;-;-2,402460938;0;0;447,27474371
316109;Herrn;N;48;1;0;1;8;-;-;-;-;7470,102;-;0;0;0;-;-;-;-1,247454545;0;0;110,55816214
316110;Frau;N;-;0;0;1;14;-;-;-;-;956;-;0;0;0;-;-;-;-1,719117647;0;0;53,55804
316113;Frau;N;84;0;0;2;14;-;-;-;-;14103,102;-;0;0;0;-;-;-;-6,535801527;0;0;168,43517494
316114;Herrn;N;61;0;0;2;14;-;-;-;-;10308,298;-;0;0;0;-;-;-;-2,163402778;0;0;273,83808766
316116;Herrn;N;-;0;0;1;13;-;-;-;-;5218,4;-;0;0;0;-;-;-;-1,830338983;0;0;589,426536
316120;Frau;N;58;0;0;3;4;-;-;-;-;4095;-;0;0;0;-;-;-;-3,154140127;0;0;355,18237
316121;Herrn und Frau;N;60;0;1;1;14;-;-;-;-;2629,2;-;0;0;0;-;-;-;-0,410410959;0;0;76,249628
316125;Herrn;N;46;0;1;2;11;-;-;-;-;2165;-;0;0;0;-;-;-;-1,665428571;0;0;62,11803
316128;Frau und Herrn;N;-;0;0;1;14;-;-;-;-;3505,8;-;0;0;0;-;-;-;-1,056701031;0;0;154,504622
316135;Frau;N;75;0;0;2;11;-;-;-;-;9937,714;11,13;0;0;0;-;-;-;-0,904871795;0;0;236,85430038
316136;Frau;N;46;0;0;2;6;-;-;-;-;28007,6;-;0;0;0;-;-;-;-1,500188679;0;0;316,159864
316139;Herrn;N;63;0;1;2;14;-;-;-;-;2087;-;0;0;0;-;-;-;-7,084;0;0;68,85154
316143;Frau;N;69;0;0;2;9;-;-;-;-;1903;-;0;0;0;-;-;-;-1,255192308;0;0;59,95674
316144;Herrn;N;67;0;0;1;3;-;-;-;-;1578;-;0;0;0;1;0;27.06.2019;-2,156595745;0;0;47,24702
316146;Frau;N;51;1;1;2;10;-;-;-;-;14621,901;-;0;0;0;-;-;-;-2,121741935;0;0;179,47548149
316149;Frau;N;99;0;0;2;14;-;-;-;-;5700,418;-;0;0;0;-;-;-;-1,507037037;0;0;165,88978756
316151;Herrn;N;48;0;1;1;8;-;-;-;-;1050;-;0;0;0;-;-;-;-0,368333333;0;0;54,6545
316152;Herrn;N;43;0;1;1;7;-;-;-;-;2827,2;-;0;0;0;-;-;-;-1;0;0;71,472928
316154;Frau und Herrn;N;-;0;0;1;14;-;-;-;-;783,28;2,5;0;0;0;-;-;-;-4,332258065;0;0;0
316154;Frau und Herrn;N;-;0;0;1;14;-;-;-;-;783,28;38,5;0;0;0;-;-;-;-4,332258065;0;0;0
316154;Frau und Herrn;N;-;0;0;1;14;-;-;-;-;783,28;93;0;0;0;-;-;-;-4,332258065;0;0;0
316155;Herrn;N;-;0;0;2;7;-;-;-;-;23921,873;-;0;0;0;-;-;-;-0,868295964;0;0;294,57118981
316157;Frau;N;50;0;1;4;15;-;-;-;-;24928,7;-;0;0;0;-;-;-;-2,080394737;0;0;357,747343
316158;Herrn;N;-;0;0;2;14;-;-;-;-;11844,148;-;0;0;0;-;-;-;-1,401635514;0;0;348,69325576
316159;Herrn;N;-;0;0;1;14;-;-;-;-;6595,2;-;0;0;0;-;-;-;-0,777329193;0;0;158,312208
316160;Herrn;N;63;0;0;1;14;-;-;-;-;17205,328;-;0;0;0;-;-;-;0,745294118;1;0;127,70621776
316162;Herrn;N;-;0;0;1;14;-;-;-;-;3441,4;-;0;0;0;-;-;-;-3,0897;0;0;151,955026
316164;Herrn;N;-;0;0;2;14;-;-;-;-;19580,935;-;0;0;0;-;-;-;-0,703861386;0;0;283,29367995
316169;Frau;N;-;0;0;1;14;-;-;-;-;6152;-;0;0;0;-;-;-;-2,604176471;0;0;274,31488
316170;Herrn;N;55;0;0;2;14;-;-;-;-;4682,628;-;0;0;0;-;-;-;-1,63515873;0;0;183,33195336
316171;Herrn;N;47;0;0;2;13;-;-;-;-;4890,2;-;0;0;0;-;-;-;-1,702515723;0;0;126,159938
316173;Herrn;N;48;0;0;2;14;-;-;-;-;4784,421;-;0;0;0;-;-;-;-3,0015;0;0;43,1637
316181;Herrn;N;64;0;0;2;14;-;-;-;-;9959,13;-;0;0;0;-;-;-;-1,001550388;0;0;198,9601001
316187;Herrn;N;-;0;0;1;14;-;-;-;-;1114;-;0;0;0;-;-;-;-1,852368421;0;0;57,02826
316191;Herrn;N;52;1;0;2;8;-;-;-;-;10533,853;-;0;0;0;-;-;-;-0,938692308;0;0;193,91687621
316192;Frau und Herrn;N;57;0;0;2;14;-;-;-;-;17002,824;-;0;0;0;-;-;-;-2,020102041;0;0;354,01850168
316196;Frau;N;-;0;0;1;14;-;-;-;-;2558;-;0;0;0;-;-;-;-1,6724;0;0;116,98122
316198;Herrn;N;58;0;0;2;14;-;-;-;-;15380,08;-;0;0;0;-;-;-;-1,178;0;0;259,4707856
316199;Herrn;N;58;0;0;2;14;-;-;-;-;18335,417;-;0;0;0;-;-;-;-1,134460094;0;0;390,87330619
316201;Herrn;N;-;0;0;2;14;-;-;-;-;14671,487;-;0;0;0;-;-;-;-2,968585859;0;0;290,62196859
