ID_caperpin;Title;Client_type;Age;Flag_e-mail_deposited;Flag_mobile_deposited;Number_contractual_relationships;Customer_for_years;Minimum_contract_term;Maximum_contract_term;Credit_rating_score;Credit_rating_traffic_light;Total_consumption;Open_item_amount;Flag_advertising_permission_e-mail;Flag_advertising_permission_post;Flag_advertising_permission_telephone;OptIn_data_protection_regulations;OptIn_newsletter;Vorteilswelt_customer_since;Factor_subsequent_payment;Flag_invoice_shock;Sum_contribution_margin_2
330803;Herrn und Frau;N;34;0;0;2;11;-;-;-;-;38250,467;-;0;0;0;-;-;-;-2,21284;0;297,42543699
330804;Frau;N;42;0;1;1;7;-;-;-;-;2718,4;-;0;0;0;-;-;-;-2,222151899;0;108,613056
330806;Frau;N;32;0;0;2;11;-;-;-;-;2513,833;2,5;0;0;0;-;-;-;-1,587118644;0;93,71189546
330806;Frau;N;32;0;0;2;11;-;-;-;-;2513,833;59;0;0;0;-;-;-;-1,587118644;0;93,71189546
330807;Herrn;N;56;0;0;1;11;-;-;-;-;134;-;0;0;0;-;-;-;-8,505;0;0
330811;Frau;N;35;0;1;1;1;-;-;-;-;2271;-;0;0;0;-;-;-;-1,700588235;0;99,94139
330814;Herrn;N;51;0;0;3;11;01.10.2018;01.10.2018;0;grün;18064,463;-;0;0;0;-;-;-;2,95;1;226,91496011
330816;Herrn;N;46;0;0;3;11;-;-;-;-;15722,5;-;0;0;0;-;-;-;-1,926098901;0;297,480065
330819;Herrn;N;54;0;1;1;0;-;-;-;-;3500;-;0;0;0;-;-;-;-1;0;124,525
330820;Frau;N;66;0;0;3;11;-;-;-;-;12000;-;0;0;0;-;-;-;-1,515034965;0;186,3761
330827;Herrn;N;57;0;1;4;11;-;-;-;-;43827,273;-;0;0;0;-;-;-;-2,058911846;0;1059,52291026
330836;Herrn;N;-;0;0;1;11;-;-;-;-;916;-;0;0;0;-;-;-;0,210909091;1;49,68444
330839;Herrn;N;63;1;0;2;11;-;-;-;-;17236;-;0;0;0;-;-;-;-1,088546512;0;301,44404
330846;Frau;N;63;0;0;1;9;-;-;-;-;1201;-;0;0;0;0;0;17.01.2019;-1,233414634;0;38,64509
330850;Frau;N;75;0;0;1;8;-;-;-;-;926;-;0;0;0;-;-;-;-1,184848485;0;50,05534
330864;Frau;N;37;0;1;3;11;-;-;-;-;16420,768;-;0;0;0;-;-;-;-0,786634615;0;100,175057
330870;Frau;N;53;0;0;3;4;-;-;-;-;6109,895;-;0;0;0;-;-;-;-1,22;0;57,882642
330872;Frau;N;75;0;1;1;11;-;-;-;-;1126,7;-;0;0;0;-;-;-;-6,155;0;57,499303
330873;Firma;J;-;0;0;1;11;-;-;-;-;1262;-;0;0;0;-;-;-;-5,918333333;0;0
330878;Herrn;N;64;0;0;1;2;-;-;-;-;1014,2;-;0;0;0;-;-;-;-2,443055556;0;53,326678
330885;Herrn;N;57;0;1;1;1;-;-;560;gelb;3777,4;-;0;0;0;-;-;-;3,660096154;1;139,806966
330888;Frau;N;42;0;0;2;11;-;-;-;-;4553;-;0;0;0;-;-;-;-9,772705882;0;162,26555
330892;Herrn;N;71;0;0;1;11;-;-;-;-;4954;-;0;0;0;-;-;-;-3,587570093;0;148,08106
330899;Herrn;N;57;0;1;2;2;-;-;-;-;25180,475;-;0;0;0;1;0;19.11.2018;-2,134533333;0;340,54613975
330903;Herrn;N;31;0;1;3;8;-;-;-;-;19819,413;-;0;0;0;-;-;-;-1,710090909;0;259,61898361
330906;Firma;J;-;1;1;1;0;31.12.2018;31.12.2020;-;-;503206,2;-;0;0;0;-;-;-;-;0;2877,018144
330910;Herrn;N;38;0;1;1;1;27.10.2018;27.10.2018;-;-;4738;-;0;0;0;-;-;-;1,135321101;1;200,37302
330913;Herrn;N;56;0;1;2;11;-;-;-;-;11633,528;-;0;0;0;-;-;-;-1,962285714;0;150,10305496
330914;Frau;N;-;0;1;1;5;-;-;-;-;102;-;0;0;0;-;-;-;-1;0;0
330916;Herrn;N;58;1;1;1;4;-;-;-;-;1830;-;0;0;0;-;-;-;0,743928571;1;83,5847
330917;Frau und Herrn;N;42;0;0;3;11;-;-;-;-;24485,9;2,5;0;0;0;-;-;-;-0,684965035;0;306,138941
330917;Frau und Herrn;N;42;0;0;3;11;-;-;-;-;24485,9;3,92;0;0;0;-;-;-;-0,684965035;0;306,138941
330917;Frau und Herrn;N;42;0;0;3;11;-;-;-;-;24485,9;23;0;0;0;-;-;-;-0,684965035;0;306,138941
330917;Frau und Herrn;N;42;0;0;3;11;-;-;-;-;24485,9;122;0;0;0;-;-;-;-0,684965035;0;306,138941
330917;Frau und Herrn;N;42;0;0;3;11;-;-;-;-;24485,9;141;0;0;0;-;-;-;-0,684965035;0;306,138941
330918;Firma;J;-;0;0;1;11;-;-;-;-;44;-;0;0;0;-;-;-;-1,687;0;0
330920;Herrn und Herrn;N;38;0;0;2;11;-;-;-;-;3087,5;-;0;0;0;-;-;-;-1,694769231;0;105,691475
330921;Frau;N;62;0;0;1;11;-;-;-;-;498,42;-;0;0;0;-;-;-;-0,404745763;0;0
330922;Herrn;N;52;0;0;1;11;-;-;-;-;5361,7;-;0;0;0;-;-;-;-0,877957746;0;201,658003
330925;Frau und Herrn;N;40;0;0;1;4;-;-;-;-;2553;-;0;0;0;-;-;-;-2,181125;0;102,23027
330934;Herrn;N;43;0;0;1;8;-;-;-;-;3842;-;0;0;0;-;-;-;-2,177196262;0;151,97278
330937;Frau;N;84;0;0;1;3;-;-;-;-;983;-;0;0;0;-;-;-;-2,071935484;0;30,83097
330938;Herrn;N;59;0;1;1;11;-;-;-;-;838;-;0;0;0;-;-;-;-1,895172414;0;27,08842
330941;Herrn;N;60;0;0;2;11;-;-;-;-;15750;-;0;0;0;-;-;-;-1,363418367;0;265,38698
330942;Frau;N;48;0;0;1;6;-;-;-;-;4598;-;0;0;0;-;-;-;-1,268991597;0;130,56882
330943;Frau und Herrn;N;53;1;1;2;8;-;-;-;-;12630;-;0;0;0;-;-;-;-0,821655629;0;216,10822
330946;Herrn;N;39;0;1;2;11;-;-;-;-;14931,02;-;0;0;0;-;-;-;-1,509117647;0;288,3093354
330961;Herrn;N;38;0;1;2;11;-;-;-;-;1480,271;2,5;0;0;0;-;-;-;-1;0;74,21321102
330961;Herrn;N;38;0;1;2;11;-;-;-;-;1480,271;43,5;0;0;0;-;-;-;-1;0;74,21321102
330961;Herrn;N;38;0;1;2;11;-;-;-;-;1480,271;47;0;0;0;-;-;-;-1;0;74,21321102
330962;Frau;N;32;0;1;2;5;-;-;-;-;4094,971;-;0;0;0;-;-;-;-1,600746269;0;109,70572802
330968;Herrn;N;-;0;0;2;11;-;-;-;-;19867,167;2,5;0;0;0;-;-;-;-1,318842105;0;238,65642699
330970;Frau;N;54;0;1;4;5;-;-;-;-;8802,559;-;0;0;0;-;-;-;-1,481390728;0;159,50715
330971;Frau;N;63;1;0;3;11;-;-;-;-;27385,9;43,33;0;0;0;-;-;-;-0,554980392;0;294,081141
330971;Frau;N;63;1;0;3;11;-;-;-;-;27385,9;70,15;0;0;0;-;-;-;-0,554980392;0;294,081141
330978;Frau;N;44;0;0;2;9;-;-;-;-;11483,929;-;0;0;0;-;-;-;-1,46115942;0;199,08074753
330984;Herrn;N;48;0;0;2;9;-;-;-;-;7437;-;0;0;0;-;-;-;-2,119193548;0;183,04433
330989;Frau;N;80;0;0;2;5;-;-;-;-;6687,016;-;0;0;0;-;-;-;-2,413764706;0;145,76730792
330991;Herrn;N;31;1;1;1;2;-;-;-;-;3084;-;0;0;0;-;-;-;-0,575116279;0;130,09556
331008;Frau;N;66;0;0;3;11;-;-;-;-;15744,399;-;0;0;0;-;-;-;-0,094076433;0;284,47373693
331009;Herrn und Frau;N;40;0;0;1;11;-;-;-;-;3848,8;-;0;0;0;-;-;-;-0,186857143;0;143,740392
331010;Herrn und Frau;N;40;0;0;1;11;-;-;-;-;827,55;-;0;0;0;-;-;-;-1;0;0
331013;Herrn;N;59;0;1;1;11;-;-;-;-;655,95;-;0;0;0;-;-;-;1,045897436;1;0
331014;Herrn;N;43;0;0;2;5;-;-;-;-;11964,642;-;0;0;0;-;-;-;-1;0;149,44153194
331015;Frau;N;42;0;1;3;11;-;-;-;-;8021;-;0;0;0;-;-;-;-3,141341991;0;347,91089
331016;Frau;N;48;1;0;1;11;-;-;-;-;3032;2,5;0;0;0;-;-;-;-0,735113636;0;128,16688
331016;Frau;N;48;1;0;1;11;-;-;-;-;3032;88;0;0;0;-;-;-;-0,735113636;0;128,16688
331026;Firma;J;43;1;1;1;11;-;-;-;-;4061;-;0;0;0;-;-;-;-1,802761905;0;160,42399
331036;Frau;N;-;0;0;1;1;26.03.2019;26.03.2019;-;-;2751,9;-;0;0;0;-;-;-;-6,325394737;0;133,487971
331037;Frau;N;51;0;1;2;10;-;-;-;-;4156;-;0;0;0;-;-;-;-4,6175;0;122,60287
331049;Frau und Herrn;N;55;0;0;3;11;-;-;-;-;25611;-;0;0;0;-;-;-;1,830663717;1;231,86573
331055;Herrn;N;39;0;0;2;11;-;-;-;-;3114,019;-;0;0;0;-;-;-;-3,34516129;0;101,93336878
331056;Herrn;N;85;0;0;1;11;-;-;-;-;1412,7;-;0;0;0;-;-;-;-5,472222222;0;58,226093
331060;Herrn;N;47;1;1;1;7;-;-;-;-;3034;-;0;0;0;-;-;-;0,732317073;1;128,24106
331068;Herrn;N;39;0;1;2;3;-;-;-;-;19598,748;-;0;0;0;-;-;-;-1;0;266,00751756
331072;Frau;N;71;0;0;1;11;-;-;-;-;1247;-;0;0;0;-;-;-;-4,017454545;0;61,96123
331073;Herrn;N;32;0;1;3;9;-;-;-;-;31931;2,5;0;0;0;-;-;-;-1,987035831;0;326,19003
331073;Herrn;N;32;0;1;3;9;-;-;-;-;31931;307;0;0;0;-;-;-;-1,987035831;0;326,19003
331076;Frau;N;49;0;0;1;11;-;-;-;-;1519;-;0;0;0;-;-;-;-2,072340426;0;72,04971
331077;Frau;N;39;1;1;1;7;-;-;-;-;1823;-;0;0;0;-;-;-;-0,911964286;0;83,32507
331080;Herrn;N;54;0;1;9;3;01.02.2019;01.02.2019;0;n/a;49047,471;2,5;0;0;0;-;-;-;0,179210019;0;832,52615857
331080;Herrn;N;54;0;1;9;3;01.02.2019;01.02.2019;0;n/a;49047,471;26;0;0;0;-;-;-;0,179210019;0;832,52615857
331080;Herrn;N;54;0;1;9;3;01.02.2019;01.02.2019;0;n/a;49047,471;67;0;0;0;-;-;-;0,179210019;0;832,52615857
331083;Herrn;N;55;1;0;2;8;-;-;-;-;15493,5;-;0;0;0;-;-;-;-0,34078534;0;289,612205
331085;Frau und Herrn;N;69;0;0;1;11;-;-;-;-;929,81;-;0;0;0;-;-;-;-1;0;0
331086;Frau;N;55;0;0;2;11;-;-;-;-;9587;-;0;0;0;-;-;-;-1,92547619;0;243,68149
331088;Frau;N;71;0;0;2;11;-;-;-;-;1368,305;-;0;0;0;-;-;-;-0,190652174;0;73,6505041
331090;Frau;N;32;0;1;2;2;-;-;-;-;20714,772;-;0;0;0;1;0;11.12.2018;-1,0665;0;-224,27602836
331091;Frau;N;78;0;0;7;6;-;-;-;-;5739,302;-;0;0;0;-;-;-;-0,467926829;0;33,924899
331093;Herrn;N;50;0;0;2;0;-;-;-;-;2600;-;0;0;0;-;-;-;-1;0;65,149
331099;Herrn;N;34;0;1;3;3;-;-;-;-;13520,559;-;0;0;0;-;-;-;-0,669084967;0;187,84147263
331103;Herrn;N;40;1;0;2;8;-;-;-;-;27768;-;0;0;0;-;-;-;0,204513274;1;248,27534
331132;Frau;N;57;0;0;2;11;30.06.2018;30.06.2018;-;-;23834,999;-;0;0;0;-;-;-;-1,710188679;0;248,68783703
331133;Frau;N;35;0;1;2;8;-;-;-;-;6146,5;-;0;0;0;-;-;-;0,736793478;1;275,120885
331141;Frau;N;42;1;0;1;3;30.01.2018;18.02.2019;0;grün;10459,238;-;0;0;0;-;-;-;-0,851320755;0;253,02987966
331142;Frau;N;40;0;0;1;11;-;-;-;-;839,23;2,5;0;0;0;-;-;-;-1,8132;0;0
331142;Frau;N;40;0;0;1;11;-;-;-;-;839,23;79,21;0;0;0;-;-;-;-1,8132;0;0
331143;Frau und Herrn;N;38;0;0;3;5;-;-;-;-;21623,198;201,15;0;0;0;-;-;-;-0,1954;0;305,55929206
331148;Frau;N;57;0;1;3;6;-;-;-;-;10859,43;-;0;0;0;-;-;-;-2,254315789;0;92,853491
331151;Frau;N;63;0;0;2;5;-;-;-;-;11043;-;0;0;0;-;-;-;-1,304949495;0;135,13627
331152;Herrn;N;43;0;0;2;11;-;-;-;-;5206;-;0;0;0;-;-;-;-1,491139241;0;195,42512
331155;Herrn;N;35;0;1;1;1;05.03.2018;05.03.2018;-;-;10772;-;0;0;0;-;-;-;-4,994455959;0;340,52032
331157;Herrn;N;44;0;1;3;11;-;-;-;-;12141,448;-;0;0;0;-;-;-;-1,63277027;0;253,90869016
331158;Herrn;N;60;1;1;1;11;-;-;-;-;1064,5;2,5;0;0;0;-;-;-;-2,062571429;0;55,192305
331158;Herrn;N;60;1;1;1;11;-;-;-;-;1064,5;35;0;0;0;-;-;-;-2,062571429;0;55,192305
331169;Herrn;N;34;0;1;2;5;-;-;600;rot;10413,705;65,71;0;0;0;-;-;-;-2,40789916;0;178,85599085
331171;Herrn;N;34;0;0;3;3;-;-;-;-;37590,453;-;0;0;0;-;-;-;-1,637016949;0;331,56272441
331177;Herrn;N;47;1;1;3;8;-;-;-;-;17647,474;-;0;0;0;-;-;-;-2,060588235;0;246,21935578
331179;Herrn;N;57;0;0;1;8;-;-;-;-;1164;-;0;0;0;-;-;-;-0,890789474;0;58,88276
331180;Frau;N;48;0;0;1;10;-;-;-;-;7191,7;2,5;0;0;0;-;-;-;-0,04955;0;327,900753
331180;Frau;N;48;0;0;1;10;-;-;-;-;7191,7;192,5;0;0;0;-;-;-;-0,04955;0;327,900753
331187;Herrn;N;78;0;0;1;11;-;-;-;-;881;-;0;0;0;-;-;-;-1,428387097;0;48,38629
331188;Herrn;N;33;0;1;2;6;-;-;-;-;2336,2;-;0;0;0;-;-;-;-1,845061728;0;98,428118
331195;Herrn;N;40;1;1;2;8;-;-;-;-;6735,5;-;0;0;0;-;-;-;-1,01779661;0;500,400295
331198;Frau;N;29;0;1;2;3;-;-;600;rot;15725,439;-;0;0;0;-;-;-;-2,89982659;0;232,90417483
331200;Frau;N;31;0;1;1;8;-;-;-;-;1496;-;0;0;0;-;-;-;-1,703125;0;71,19664
331201;Herrn;N;34;0;1;1;5;-;-;-;-;3124,6;-;0;0;0;-;-;-;-0,993333333;0;131,601414
331203;Frau;N;59;0;1;1;5;-;-;-;-;2210;-;0;0;0;-;-;-;-1,786984127;0;64,6839
331204;Frau;N;35;0;1;1;11;-;-;-;-;1387;-;0;0;0;-;-;-;-1,624390244;0;41,97733
331205;Herrn;N;31;0;0;2;2;-;-;-;-;4556,665;-;0;0;0;-;-;-;-2,639266055;0;192,1110173
331207;Frau;N;63;0;0;1;11;-;-;-;-;1570,5;-;0;0;0;-;-;-;-0,149583333;0;77,886095
331210;Frau;N;59;0;0;1;11;-;-;-;-;1416,1;-;0;0;0;-;-;-;-0,881666667;0;42,780199
331218;Frau;N;60;0;0;2;10;-;-;-;-;5441,536;-;0;0;0;-;-;-;0,5096;1;130,55958032
331219;Herrn;N;35;0;1;3;5;-;-;-;-;50647,6;451;0;0;0;-;-;-;-0,649866962;0;349,263184
331226;Herrn;N;37;0;1;2;6;-;-;-;-;4524,409;2,5;0;0;0;-;-;-;0,689148936;1;151,58347058
331226;Herrn;N;37;0;1;2;6;-;-;-;-;4524,409;62,28;0;0;0;-;-;-;0,689148936;1;151,58347058
331226;Herrn;N;37;0;1;2;6;-;-;-;-;4524,409;94;0;0;0;-;-;-;0,689148936;1;151,58347058
331227;Frau;N;34;0;0;2;6;-;-;-;-;5264,137;-;0;0;0;1;0;22.08.2019;-1,8501;0;163,41646894
331228;Herrn;N;35;0;1;1;5;-;-;-;-;3387,6;2,5;0;0;0;-;-;-;-1,68875;0;141,356084
331228;Herrn;N;35;0;1;1;5;-;-;-;-;3387,6;69,39;0;0;0;-;-;-;-1,68875;0;141,356084
331233;Frau;N;50;0;0;1;11;-;-;-;-;4108;-;0;0;0;-;-;-;-1,370782609;0;178,34572
331235;Frau;N;45;0;1;2;5;-;-;-;-;19006,063;-;0;0;0;-;-;-;-2,2683;0;191,96721311
331237;Frau und Herrn;N;-;0;0;1;11;-;-;-;-;306;-;0;0;0;-;-;-;1,195517241;1;0
331238;Frau;N;-;0;0;1;7;-;-;-;-;5260,9;-;0;0;0;1;0;21.11.2018;-1,445367647;0;118,276361
331239;Frau;N;56;0;0;2;11;-;-;-;-;13935,812;-;0;0;0;-;-;-;-1,799122807;0;194,53213924
331243;Frau und Herrn;N;35;0;1;1;0;30.10.2018;31.10.2018;0;grün;20144;2,5;0;0;0;-;-;-;-3,4555;0;350,48668
331243;Frau und Herrn;N;35;0;1;1;0;30.10.2018;31.10.2018;0;grün;20144;35,5;0;0;0;-;-;-;-3,4555;0;350,48668
331243;Frau und Herrn;N;35;0;1;1;0;30.10.2018;31.10.2018;0;grün;20144;77,38;0;0;0;-;-;-;-3,4555;0;350,48668
331243;Frau und Herrn;N;35;0;1;1;0;30.10.2018;31.10.2018;0;grün;20144;100;0;0;0;-;-;-;-3,4555;0;350,48668
331243;Frau und Herrn;N;35;0;1;1;0;30.10.2018;31.10.2018;0;grün;20144;1111,34;0;0;0;-;-;-;-3,4555;0;350,48668
331243;Frau und Herrn;N;35;0;1;1;0;30.10.2018;31.10.2018;600;rot;20144;2,5;0;0;0;-;-;-;-3,4555;0;350,48668
331243;Frau und Herrn;N;35;0;1;1;0;30.10.2018;31.10.2018;600;rot;20144;35,5;0;0;0;-;-;-;-3,4555;0;350,48668
331243;Frau und Herrn;N;35;0;1;1;0;30.10.2018;31.10.2018;600;rot;20144;77,38;0;0;0;-;-;-;-3,4555;0;350,48668
331243;Frau und Herrn;N;35;0;1;1;0;30.10.2018;31.10.2018;600;rot;20144;100;0;0;0;-;-;-;-3,4555;0;350,48668
331243;Frau und Herrn;N;35;0;1;1;0;30.10.2018;31.10.2018;600;rot;20144;1111,34;0;0;0;-;-;-;-3,4555;0;350,48668
331250;Frau und Herrn;N;83;0;0;1;11;-;-;-;-;490;-;0;0;0;0;0;05.02.2019;-1,695;0;35,1091
331251;Frau;N;37;0;0;1;1;-;-;600;rot;3405;2,5;0;0;0;-;-;-;-1,087849462;0;142,00145
331251;Frau;N;37;0;0;1;1;-;-;600;rot;3405;79,58;0;0;0;-;-;-;-1,087849462;0;142,00145
331253;Frau;N;34;0;0;3;3;-;-;-;-;26827,1;212,62;0;0;0;-;-;-;-0,218308824;0;288,260429
331254;Herrn;N;32;0;1;2;6;-;-;-;-;2404,8;-;0;0;0;-;-;-;-3,128513514;0;180,194412
331256;Herrn;N;66;0;0;1;11;-;-;-;-;140;-;0;0;0;-;-;-;-1,822941176;0;0
331260;Frau und Herrn;N;73;0;0;1;11;-;-;-;-;1511;-;0;0;0;-;-;-;-2,104;0;75,53049
331263;Frau;N;51;0;0;2;11;-;-;-;-;25326,844;-;0;0;0;-;-;-;-1,733717949;0;297,61867468
331289;Herrn;N;67;0;1;3;11;-;-;-;-;1289;2,5;0;0;0;-;-;-;-1;0;82,48641
331289;Herrn;N;67;0;1;3;11;-;-;-;-;1289;52;0;0;0;-;-;-;-1;0;82,48641
331291;Herrn;N;56;0;0;2;11;-;-;-;-;13056,122;-;0;0;0;-;-;-;-1,685354839;0;217,47193154
331301;Herrn;N;47;0;0;1;11;-;-;0;n/a;794,5;-;0;0;0;-;-;-;-19,89807692;0;45,178005
331302;Herrn;N;46;0;1;2;6;-;-;-;-;9222,8;-;0;0;0;-;-;-;-0,711452991;0;179,032452
331305;Herrn;N;54;0;0;2;11;-;-;-;-;14665,4;-;0;0;0;-;-;-;-0,835741935;0;291,676946
331312;Frau und Herrn;N;67;0;0;2;11;-;-;-;-;18488,4;-;0;0;0;-;-;-;-1,792402597;0;202,229016
331313;Herrn;N;46;0;1;2;2;-;-;-;-;6736,614;-;0;0;0;-;-;-;-2,109125;0;132,26520168
331314;Herrn;N;50;0;0;1;6;-;-;-;-;1159;-;0;0;0;-;-;-;-0,953243243;0;14,07681
331317;Herrn und Frau;N;59;0;0;1;11;-;-;-;-;414;-;0;0;0;-;-;-;-1,814102564;0;0
331328;Herrn;N;44;0;0;3;11;-;-;-;-;10052,4;-;0;0;0;-;-;-;-0,519652174;0;217,027196
331329;Herrn;N;39;0;1;1;11;-;-;-;-;23959,924;-;0;0;0;-;-;-;-0,863797468;0;311,59635868
331336;Frau;N;47;1;1;2;7;-;-;-;-;2831,42;-;0;0;0;-;-;-;-2,703333333;0;82,3130404
331340;Herrn;N;37;1;0;1;10;-;-;-;-;112;-;0;0;0;-;-;-;-4,757333333;0;0
331341;Herrn;N;58;0;0;1;11;-;-;-;-;2754,6;-;0;0;0;-;-;-;-2,003333333;0;117,878114
331345;Herrn;N;42;1;1;2;7;-;-;-;-;1968,6;-;0;0;0;1;1;23.11.2018;-2,857285714;0;104,435374
331352;Frau;N;35;0;0;1;3;-;-;-;-;971,1;-;0;0;0;-;-;-;-1,074848485;0;51,728099
331353;Frau;N;33;0;1;2;0;31.05.2018;29.08.2019;-;-;20346,7;2,5;0;0;0;-;-;-;-1;0;350,269103
331353;Frau;N;33;0;1;2;0;31.05.2018;29.08.2019;-;-;20346,7;85;0;0;0;-;-;-;-1;0;350,269103
331359;Frau;N;58;0;0;1;11;-;-;-;-;236;-;0;0;0;-;-;-;-1,6752;0;0
331362;Frau;N;48;0;0;2;11;-;-;-;-;3094,586;-;0;0;0;-;-;-;-1,182337662;0;119,38854132
331369;Firma;J;43;1;1;2;11;-;-;-;-;30137;-;0;0;0;-;-;-;-0,2664;0;327,53973
331381;Frau und Herrn;N;65;0;0;2;11;-;-;-;-;15448,065;-;0;0;0;-;-;-;-3,7514;0;238,45816305
331385;Herrn;N;46;0;1;1;11;-;-;-;-;132;-;0;0;0;-;-;-;-1,756875;0;0
331386;Frau;N;34;0;0;2;9;-;-;-;-;4883;-;0;0;0;-;-;-;-1,276333333;0;143,18346
331387;Frau;N;45;0;0;1;11;-;-;-;-;3317,4;-;0;0;0;-;-;-;-2,471057692;0;138,752366
331391;Herrn;N;-;0;0;1;4;-;-;-;-;358;38,97;0;0;0;-;-;-;0,146176471;0;0
331400;Frau;N;60;0;0;1;5;-;-;-;-;1396;-;0;0;0;-;-;-;-1,343111111;0;67,48764
331406;Frau;N;54;0;0;2;11;-;-;-;-;8850,381;-;0;0;0;-;-;-;-2,223166667;0;190,38018017
331408;Frau;N;82;0;0;1;11;-;-;-;-;1267,8;-;0;0;0;-;-;-;-1,135609756;0;52,634402
331409;Firma;J;48;0;1;1;11;-;-;-;-;3032;-;0;0;0;-;-;-;-2,062616034;0;0
331410;Herrn;N;66;0;0;1;11;-;-;-;-;3207,19;-;0;0;0;-;-;-;-1,766888889;0;180,2475901
331412;Frau und Herrn;N;41;0;0;2;11;-;-;-;-;6713,4;-;0;0;0;-;-;-;-2,20420765;0;639,661866
331415;Firma;J;-;1;1;1;11;-;-;-;-;2885,2;-;0;0;0;-;-;-;-1,91527339;0;71,906308
331418;Herrn;N;41;0;0;2;11;-;-;-;-;30212,365;-;0;0;0;-;-;-;-0,522338129;0;305,40349405
331438;Herrn;N;33;0;1;8;11;28.02.2019;05.07.2019;-;-;48797,5;-;0;0;0;-;-;-;-1,117114967;0;692,421695
331440;Frau;N;30;1;0;2;4;-;-;-;-;24425;-;0;0;0;-;-;-;-1,032788845;0;311,79967
331448;Frau;N;39;0;0;1;11;-;-;-;-;3704,8;-;0;0;0;-;-;-;-2,747904762;0;146,678232
331451;Firma;J;-;0;0;1;4;-;-;-;-;1557,1;-;0;0;0;-;-;-;-1,773695652;0;46,670389
331454;Frau;N;48;0;0;1;11;-;-;-;-;2833;-;0;0;0;-;-;-;-2,464634146;0;120,78597
331456;Herrn;N;41;0;0;1;11;-;-;-;-;2146;-;0;0;0;-;-;-;0,744461538;1;95,30514
331465;Frau;N;50;0;0;2;6;-;-;-;-;23833;-;0;0;0;-;-;-;-1,662727273;0;175,58995
331467;Herrn;N;54;0;1;2;2;-;-;-;-;15693,521;2,5;0;0;0;-;-;-;-1,507542857;0;231,83915237
331468;Herrn;N;57;0;0;1;11;-;-;-;-;968;-;0;0;0;-;-;-;-0,873823529;0;51,61312
331470;Firma;J;63;1;0;2;11;-;-;-;-;7221,841;-;0;0;0;-;-;-;-1,602151899;0;120,88131237
331473;Herrn;N;51;0;0;1;11;-;-;-;-;1146;-;0;0;0;-;-;-;-0,876486486;0;58,21514
331489;Herrn;N;41;0;0;1;11;-;-;-;-;6096,9;-;0;0;0;-;-;-;-2,874944444;0;162,963471
331493;Herrn;N;49;0;0;2;9;-;-;600;rot;13353;-;0;0;0;-;-;-;-1,253627451;0;310,21541
331495;Frau;N;80;1;0;1;7;-;-;-;-;831,3;-;0;0;0;-;-;-;-1,212666667;0;35,789867
331496;Herrn;N;46;0;0;2;11;-;-;-;-;3324,529;-;0;0;0;-;-;-;-1,718333333;0;99,17944998
331498;Frau und Herrn;N;61;0;0;1;11;-;-;-;-;1570,6;-;0;0;0;-;-;-;-3,1266;0;73,963554
331501;Herrn;N;78;1;0;3;6;27.02.2018;31.12.2018;-;-;28861,543;-;0;0;0;-;-;-;-2,024393939;0;926,28194051
331506;Frau;N;62;0;1;2;2;-;-;-;-;1160,7;-;0;0;0;-;-;-;-1,616122449;0;58,760363
331507;Frau;N;36;0;0;4;7;-;-;-;-;21417;-;0;0;0;-;-;-;-1,620557491;0;338,19245
331509;Herrn;N;81;0;0;1;7;-;-;-;-;256;-;0;0;0;-;-;-;-1,943846154;0;0
331512;Frau;N;33;1;1;1;4;-;-;-;-;2612,1;-;0;0;0;-;-;-;-2,305479452;0;75,777839
331525;Frau;N;32;1;0;2;4;30.09.2018;08.10.2018;-;-;69222,3;-;0;0;0;-;-;-;-1,327737226;0;620,863037
331527;Herrn;N;37;0;1;1;8;-;-;-;-;1459;-;0;0;0;-;-;-;-1,477045455;0;60,01281
331536;Frau und Herrn;N;63;0;0;2;11;-;-;-;-;10070,7;-;0;0;0;-;-;-;-1,391311475;0;856,187253
331538;Herrn;N;48;1;1;3;11;30.05.2019;30.05.2019;-;-;6658,1;-;0;0;0;-;-;-;-1,652162162;0;321,383929
331539;Herrn;N;-;0;0;1;11;-;-;-;-;2054,6;-;0;0;0;-;-;-;-4,117377049;0;91,915114
331541;Frau;N;49;0;0;1;11;-;-;-;-;1849,1;-;0;0;0;-;-;-;-3,058793103;0;88,915869
331546;Herrn;N;35;0;0;1;6;-;-;-;-;2162;-;0;0;0;-;-;-;-1,082063492;0;95,89858
331550;Frau;N;49;0;0;1;11;-;-;-;-;4921;-;0;0;0;-;-;-;-3,798176471;0;139,48039
331551;Herrn;N;45;0;0;1;1;08.08.2018;08.08.2018;-;-;2166,1;-;0;0;0;-;-;-;-2,384;0;111,760649
331557;Herrn;N;46;0;1;1;11;-;-;-;-;1774,6;-;0;0;0;-;-;-;-;0;93,401034
331558;Herrn;N;77;1;0;1;11;-;-;-;-;2051,9;-;0;0;0;-;-;-;-1,571186441;0;60,321921
331569;-;J;-;1;1;8;11;-;-;-;-;23775,1;-;0;0;0;-;-;-;-13,21789091;0;349,501129
331571;Herrn;N;38;0;1;1;8;14.11.2018;14.11.2018;-;-;44182;-;0;0;0;-;-;-;-0,654444444;0;471,07646
331575;Frau und Herrn;N;43;0;0;2;9;-;-;-;-;13324,447;-;0;0;0;-;-;-;-1,775823529;0;220,19669979
